1.075414000000000092e+00
9.740189999999999682e-01
1.023654999999999982e+00
1.170261999999999913e+00
9.682070000000000398e-01
8.933879999999999599e-01
1.001756000000000091e+00
1.176077999999999957e+00
9.699769999999999781e-01
9.577499999999999902e-01
9.642699999999999605e-01
9.122599999999999598e-01
9.227899999999999991e-01
9.395529999999999715e-01
1.071971999999999925e+00
1.027255000000000029e+00
1.005007999999999901e+00
9.685479999999999645e-01
1.381121999999999961e+00
1.345806000000000058e+00
1.058000000000000052e+00
9.605799999999999894e-01
9.788480000000000514e-01
1.058060999999999918e+00
9.501560000000000006e-01
9.451359999999999761e-01
9.518879999999999564e-01
9.879890000000000061e-01
1.034786999999999901e+00
1.013217000000000034e+00
9.790280000000000094e-01
9.939069999999999849e-01
9.727869999999999573e-01
9.559109999999999552e-01
1.075876000000000055e+00
9.864469999999999628e-01
9.499459999999999571e-01
9.949099999999999611e-01
9.788440000000000474e-01
9.640579999999999705e-01
1.069806999999999952e+00
9.962259999999999449e-01
9.881630000000000136e-01
9.246870000000000367e-01
9.393799999999999928e-01
9.755800000000000027e-01
9.431169999999999831e-01
9.590239999999999876e-01
9.482340000000000213e-01
1.063716000000000106e+00
1.019520999999999900e+00
1.010922000000000098e+00
9.333590000000000497e-01
1.111021000000000036e+00
1.029779999999999918e+00
9.832800000000000429e-01
9.478360000000000118e-01
9.842530000000000445e-01
1.121056000000000052e+00
9.450830000000000064e-01
1.402962000000000042e+00
1.371170000000000000e+00
1.541549999999999976e+00
1.130995999999999890e+00
1.048257999999999912e+00
1.057525999999999966e+00
1.036005000000000065e+00
1.006642000000000037e+00
1.001978999999999953e+00
1.017659000000000091e+00
9.343449999999999811e-01
1.021473000000000075e+00
1.091970000000000107e+00
1.011913999999999980e+00
1.069523000000000001e+00
1.010088000000000097e+00
1.018440000000000012e+00
1.001052000000000053e+00
9.476160000000000139e-01
8.840310000000000112e-01
9.356219999999999537e-01
9.277429999999999843e-01
1.251511000000000040e+00
9.750579999999999803e-01
9.058279999999999665e-01
9.429610000000000491e-01
9.397250000000000325e-01
9.164879999999999693e-01
1.055517000000000039e+00
9.479400000000000048e-01
1.031443000000000110e+00
1.040159999999999973e+00
8.955379999999999452e-01
1.009676000000000018e+00
9.769870000000000498e-01
9.150810000000000333e-01
9.483530000000000015e-01
9.107429999999999692e-01
9.775260000000000060e-01
9.628619999999999957e-01
9.466390000000000082e-01
1.142654000000000059e+00
9.430520000000000014e-01
9.361070000000000224e-01
9.793199999999999683e-01
9.506299999999999750e-01
1.023501999999999912e+00
9.878759999999999764e-01
1.039317999999999964e+00
9.352380000000000138e-01
9.200789999999999802e-01
9.600720000000000365e-01
1.018683000000000005e+00
9.614850000000000341e-01
9.251509999999999456e-01
9.694970000000000532e-01
9.750170000000000226e-01
1.007500000000000062e+00
9.770790000000000308e-01
1.382811999999999930e+00
1.002993999999999941e+00
9.330429999999999557e-01
9.521899999999999809e-01
1.033759000000000094e+00
9.062970000000000192e-01
9.527660000000000018e-01
9.093710000000000404e-01
8.933619999999999894e-01
9.249969999999999581e-01
9.644700000000000495e-01
1.030324999999999935e+00
9.401100000000000012e-01
9.092489999999999739e-01
9.700929999999999831e-01
9.408849999999999714e-01
9.650649999999999507e-01
9.594399999999999595e-01
9.118209999999999926e-01
9.289340000000000375e-01
9.394959999999999978e-01
1.054546999999999901e+00
9.282569999999999988e-01
9.347140000000000448e-01
9.709130000000000260e-01
9.328969999999999763e-01
9.592049999999999743e-01
9.497259999999999591e-01
9.201850000000000307e-01
8.870270000000000099e-01
8.980939999999999479e-01
9.726329999999999698e-01
9.555179999999999785e-01
9.317220000000000502e-01
9.589159999999999906e-01
1.109663000000000066e+00
9.335849999999999982e-01
9.398990000000000400e-01
1.135204000000000102e+00
9.290429999999999522e-01
9.573129999999999695e-01
9.317480000000000206e-01
9.367499999999999716e-01
9.161019999999999719e-01
9.620929999999999760e-01
